iso2c,country,year,FP.CPI.TOTL.ZG,FR.INR.RINR,SL.UEM.TOTL.ZS,NE.GDI.TOTL.ZS,NY.GNS.ICTR.ZS,NY.GDP.PCAP.PP.CD,NY.GNP.PCAP.PP.CD,SP.DYN.LE00.IN,SL.TLF.CACT.FE.ZS,SG.GEN.PARL.ZS,SP.ADO.TFRT,SH.DYN.MORT,SH.STA.MMRT,SI.POV.DDAY,SE.XPD.TOTL.GD.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,EG.USE.ELEC.KH.PC,EG.FEC.RNEW.ZS,SP.POP.GROW,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS
RU,Russian Federation,2018,2.87829723647886,-1.02848259463135,4.84999990463257,21.9180891512463,28.9492687764903,28821.26171875,28120,72.6621951219512,55.8629989624023,15.7777777777778,19.6196,6.3,NA,0,4.67819976806641,100,11.4965712497165,NA,3.18,-0.0130668924933287,25.567,74.433
RU,Russian Federation,2019,4.47036660760175,5.31670925890999,4.5,22.6615137722235,26.5372774342874,30067.740234375,29120,73.0839024390244,55.3139991760254,15.7777777777778,18.5402,5.8,NA,0,NA,100,11.7972029330523,NA,3.22,-0.0495686654330689,25.413,74.587
RU,Russian Federation,2020,3.38165937237896,6.13097599810572,5.59000015258789,23.484069839063,26.3344629124412,29916.013671875,29210,71.3387804878049,55.1349983215332,15.7777777777778,17.4608,5.4,NA,0,NA,100,NA,NA,NA,-0.230950388878624,25.246,74.754
ZA,South Africa,2000,5.33895102929217,4.87058238653657,29.8799991607666,15.0602810875446,15.1071336017908,8488.86281006101,8310,56.048,46.3269996643066,29.8245614035088,70.2842,71.5,160,36.8,4.90881013870239,72.2824630737305,6.33031971183413,4579.95273186341,16.25,1.40902190052539,43.109,56.891
ZA,South Africa,2001,5.70190018305716,5.53834143339361,30.6900005340576,14.5737803066035,14.7598697827564,8796.41001568044,8550,55.089,46.5429992675781,29.8245614035088,68.0176,73.1,168,NA,4.63617992401123,70.1999969482422,7.03381726979225,4302.11822922125,15.62,1.33327746238591,42.632,57.368
ZA,South Africa,2002,9.49471070324861,2.85418551575979,33.2900009155273,15.036119660525,17.9462765907609,9147.72403788029,8950,54.31,46.7750015258789,29.8245614035088,65.751,74.3,177,NA,4.54569005966187,76.6999969482422,7.17905639969071,4528.81614714751,13.88,1.26392260814983,42.102,57.898
ZA,South Africa,2003,5.67941771099109,8.04784838936569,32.310001373291,15.6571145272722,18.385605467764,9486.54619343256,9260,53.749,47.0139999389648,29.8245614035088,66.0524,75.7,186,NA,4.35209989547729,78.8000030517578,7.55770590388477,4559.77384716944,13.05,1.22385352306713,41.554,58.446
ZA,South Africa,2004,-0.692030271024119,4.95038435886221,29.4500007629395,16.9603513170499,16.9812406326455,10061.597358289,9890,53.444,47.2389984130859,32.7787021630616,66.3538,77.7,195,NA,4.50897979736328,80.9000015258789,8.03504025839626,4589.9050592695,12.29,1.21776220298327,41.007,58.993
ZA,South Africa,2005,2.0628461650463,4.76148920296545,29.1200008392334,16.8318153447643,17.6981012644498,10790.3306426986,10610,53.447,47.4360008239746,32.75,66.6552,78.8,201,28.3,4.52449989318848,80.8000030517578,7.88732875805917,4636.93068141697,10.98,1.23774061841899,40.464,59.536
ZA,South Africa,2006,3.24390776468061,4.8103022796052,28.3400001525879,18.4902026867601,18.106630027696,11599.1031753165,11400,53.795,47.5810012817383,32.75,66.9566,79.2,201,NA,4.52651977539063,80.6999969482422,7.83242331870119,4721.93299558849,10.74,1.26362297174921,39.923,60.077
ZA,South Africa,2007,6.17780683499413,4.54604566856025,26.5400009155273,19.3259650755187,17.0070330852357,12390.0868190123,12030,54.452,47.6940002441406,33,67.258,75.3,199,NA,4.4466700553894,82,8.08350751423763,4851.69249381196,10.36,1.29149827532559,39.384,60.616
ZA,South Africa,2008,10.0745755249181,6.74515150291692,22.4099998474121,21.2872491181391,16.3236483913351,12857.9865106523,12490,55.36,47.7779998779297,33,68.2016,68.9,191,18.7,4.37424993515015,81.9000015258789,8.57260981463152,4665.17603882982,11.55,1.3341170229958,38.846,61.154
ZA,South Africa,2009,7.21531413612565,2.80250897674705,23.5200004577637,18.7669441984248,17.3774337290039,12565.2927743334,12310,56.46,46.1199989318848,44.5,69.1452,60.3,179,NA,4.76118993759155,82.5999984741211,8.00760560469438,4428.15425706747,10.97,1.39153543190923,38.313,61.687
ZA,South Africa,2010,4.08972989470472,3.49095978979672,24.6800003051758,17.5956446037105,17.1424075519202,12913.54048247,12660,57.669,44.5139999389648,44.5,70.0888,52,171,18.1,5.13497018814087,82.9000015258789,8.30408402665847,4542.59620644854,11.77,1.45528193348191,37.782,62.218
ZA,South Africa,2011,4.99926696965254,3.27930122317635,24.6399993896484,18.8532376550132,16.10205875399,13393.7668852316,13080,58.895,44.9169998168945,42.25,71.0324,45.6,161,NA,5.28898000717163,83.5999984741211,7.86981590630064,4566.32375363481,11.36,1.52451405625199,37.254,62.746
ZA,South Africa,2012,5.72465791678303,3.88287299810937,24.7299995422363,18.5845354435045,13.4973772040141,13215.7086791394,12880,60.06,45.1139984130859,42.25,71.976,41.5,143,NA,5.52323007583618,85.3000030517578,8.07795796874992,4366.03048883078,10.6,1.58135367305518,36.728,63.272
ZA,South Africa,2013,5.78446909667191,2.50924549715633,24.5599994659424,19.1687625943111,13.8378436838246,13606.9428955207,13280,61.099,46.076000213623,42.25,71.1624,39.3,133,NA,5.35071992874146,85.1999969482422,8.13826431249083,4285.64576702515,9.77,1.60436736931238,36.207,63.793
ZA,South Africa,2014,6.12983770287145,3.56702763012509,24.8899993896484,18.4879638168327,13.6817734164401,13602.102642918,13260,61.968,46.3040008544922,41.5,70.3488,37.6,128,20.5,5.48977994918823,85.9000015258789,8.21224115619332,4198.04611982095,9.85,1.58378739591921,35.688,64.312
ZA,South Africa,2015,4.54064227737914,3.66774283297157,25.1499996185303,18.6332066638376,14.288975935155,13701.9453895081,13390,62.649,47.5639991760254,42,69.5352,36.3,125,NA,5.48285007476807,85.3000030517578,7.66993766207339,NA,10.28,1.53224277341692,35.172,64.828
ZA,South Africa,2016,6.57139642173959,3.27825167845193,26.5400009155273,16.9604522948246,14.2879088248417,13748.4614158257,13400,63.153,47.5789985656738,42,68.7216,35.2,122,NA,5.4442400932312,83.9000015258789,7.56373949475165,NA,10.53,1.47193342939738,34.659,65.341
ZA,South Africa,2017,5.18424664766131,4.64731548547952,27.0400009155273,16.6107340612402,14.2437065990572,13860.2701664709,13480,63.538,48.4640007019043,41.8367346938776,67.908,34.6,119,NA,5.59867000579834,84.4000015258789,7.64167508636345,NA,10.45,1.41694725378631,34.15,65.85
ZA,South Africa,2018,4.51716522786587,5.89367782314695,26.9099998474121,16.5408962384226,13.5652342049116,14207.4328532031,13810,63.857,48.3699989318848,42.7480916030534,67.8488,33.9,NA,NA,5.64401006698608,84.6999969482422,7.51567860518136,NA,10.19,1.36370321600461,33.645,66.355
ZA,South Africa,2019,4.12024587014984,5.38333103959148,28.4699993133545,16.0211413339697,13.4657370755797,14288.589885661,13930,64.131,48.4529991149902,46.3476070528967,67.7896,33,NA,NA,5.9177098274231,85,7.5077360921292,NA,10.5,1.31629200967216,33.144,66.856
ZA,South Africa,2020,3.21003597454107,2.31312716119479,29.2199993133545,12.7455548611915,14.6490850370189,13359.4843319287,13140,64.379,44.0439987182617,46.75,67.7304,32.2,NA,NA,6.19288015365601,84.3855361938477,NA,NA,NA,1.27335626330668,32.646,67.354
